3.A.1.29.1	Q74I63	YP_501469.1	182	6.2214e-75	55	184	185	3	184	4	185	98.4	97.8	5	5	4.7	ABC	None	PF07155	PF07155	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.30.1	O34738	YP_499571.1	178	7.26649e-25	35	191	199	3	176	2	176	90.6	87.4	5	6	4.1	ABC	None	PF09819	PF09819	False	O34572
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.33.1	Q8R9L9	YP_499569.1	245	2.0657499999999997e-20	24	268	249	8	249	9	245	89.9	94.8	6	6	3.75	ABC	CHEBI:1966;5'-S-methyl-5'-thioadenosine	PF02361	PF02361	False	Q8R9M1,Q8R9L8
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.104.1	P42953	YP_500505.1	159	2.14727e-11	28	278	275	90	242	105	263	54.7	57.5	7	6	4.55	ABC	CHEBI:9431;teichoic acid		PF01061	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.104.2	D1GQ18	YP_499202.1	270	0.0	100	270	270	1	270	1	270	99.6	99.6	6	6	6.85	ABC	CHEBI:9431;teichoic acid	PF01061	PF01061	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.105.9	J7ZHK9	YP_498845.1	277	9.92557e-14	24	306	382	16	280	23	293	86.3	70.7	5	6	4.0	ABC	None	PF12698	PF12698,PF01061,PF12679	False	J8A8S6,J8ABC0
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.105.15	C6EIY9	YP_500641.1	212	1.83293e-05	22	246	377	30	241	164	357	85.8	51.2	6	6	4.85	ABC	CHEBI:23888;drug	PF12679	PF12698,PF12679,PF01061	False	P0A9U1,P0AFP9,P75777
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.115.4	E6TQK8	YP_501079.1	423	1.1391699999999999e-49	28	410	416	1	408	1	409	99.3	98.1	7	6	5.75	ABC	CHEBI:9175;sodium(1+)	PF12698	PF12698	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.122.4	Q7A3X3	YP_501103.1	221	1.78459e-154	100	221	221	1	221	1	221	99.5	99.5	1	1	1.15	ABC	CHEBI:5651;ferroheme b	PF00005	PF00005	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.122.11	H2GZC4	YP_498877.1	352	2.15377e-22	24	349	344	1	349	1	341	99.7	98.8	4	4	3.4	ABC	CHEBI:24493;hemin	PF02687	PF02687	False	H2GZC3
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.122.11	H2GZC4	YP_501104.1	356	5.36239e-19	24	351	344	1	348	1	341	98.9	98.8	4	4	3.3	ABC	CHEBI:24493;hemin	PF02687	PF02687	False	H2GZC3
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.124.2	O52853	YP_500446.1	245	1.5752399999999999e-21	22	253	251	3	247	4	235	96.4	92.0	6	6	4.2	ABC	CHEBI:29633;Mycosubtilin		PF12730	False	Q45405,Q45404
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.128.4	A8F6Z4	YP_498923.1	150	0.000449855	26	209	509	32	174	66	215	67.9	29.3	5	12	3.65	ABC	None	PF13346	PF09847	False	A8F6Z5
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.129.1	P23886	YP_499252.1	561	4.614809999999999e-65	29	557	573	13	554	18	571	97.1	96.5	5	6	4.45	ABC	CHEBI:5437;glutathione, CHEBI:4050;cysteine	PF00005,PF00664	PF00005,PF00664	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.129.1	P29018	YP_499251.1	566	4.58129e-64	28	543	588	2	536	7	572	98.3	96.1	5	6	3.1	ABC	CHEBI:5437;glutathione, CHEBI:4050;cysteine	PF00005,PF00664	PF00664,PF00005	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.133.1	Q45592	YP_501292.1	240	8.681659999999999e-110	62	243	240	4	243	1	240	98.4	99.6	6	6	6.2	ABC	CHEBI:7990;peptide			False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.134.4	Q8DQ76	YP_501404.1	688	1.7410399999999999e-57	24	666	662	4	661	3	660	98.6	99.2	10	10	10.75	ABC	CHEBI:2970;bacitracin	PF02687	PF02687,PF02687	False	Q8DQ77
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.134.7	A6QEX1	YP_499227.1	629	0.0	100	629	633	1	629	5	633	99.8	99.2	10	10	11.35	ABC	None	PF02687	PF02687	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.134.11	Q9KWJ6	YP_501485.1	626	0.0	99	626	626	1	626	1	626	99.8	99.8	10	10	11.8	ABC	CHEBI:29570;daptomycin, CHEBI:2970;bacitracin, CHEBI:135075;alphaprodine	PF02687	PF02687	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.134.11	T1YED1	YP_008530245.1	63	6.56323e-41	100	63	63	1	63	1	63	98.4	98.4	1	1	1.25	ABC	CHEBI:29570;daptomycin, CHEBI:2970;bacitracin, CHEBI:135075;alphaprodine			False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.134.11	T1YED1	YP_008530244.1	63	1.8842700000000002e-40	98	63	63	1	63	1	63	98.4	98.4	1	1	1.25	ABC	CHEBI:29570;daptomycin, CHEBI:2970;bacitracin, CHEBI:135075;alphaprodine			False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.135.11	WP_067041509	YP_501182.1	589	1.72613e-101	31	587	596	3	584	6	593	99.0	98.5	6	7	4.55	ABC	None	PF00005,PF00664	PF00005,PF00664	False	WP_067041512
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.135.11	WP_067041509	YP_501181.1	588	5.151969999999999e-92	31	577	596	7	577	12	591	98.8	97.1	5	7	4.7	ABC	None	PF00005,PF00664	PF00005,PF00664	False	WP_067041512
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.139.2	P77307	YP_501212.1	248	6.897650000000001e-76	47	258	259	1	248	6	252	95.7	95.0	7	7	6.3	ABC	CHEBI:34754;iron(2+)	PF03649	PF03649	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.142.1	Q8DNC0	YP_499842.1	237	3.45521e-49	33	243	255	7	242	19	255	96.7	92.5	6	6	5.85	ABC	CHEBI:5476;glycolipid	PF12698,PF01061	PF01061,PF12698	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.143.1	P55340	YP_500464.1	374	2.0432199999999998e-43	27	407	408	3	367	2	368	89.4	89.7	8	10	6.35	ABC	CHEBI:8526;protein polypeptide chain	PF05975	PF05975	False	P55341
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.149.1	F5AT05	YP_500643.1	228	8.94061e-06	23	226	213	1	221	4	212	97.3	97.7	6	6	4.7	ABC	None	PF13346	PF13346	False	F5AT04
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.158.1	P37492	YP_501279.1	202	4.10952e-06	23	256	236	50	251	43	221	78.5	75.4	6	6	4.25	ABC	None	PF12730,PF12679		False	P37494,P37491,P37493
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.2.1.14	P09218	YP_500826.1	243	1.06786e-95	57	242	238	1	242	1	238	99.6	99.6	5	5	4.65	F-ATPase	CHEBI:5584;hydron	PF00119	PF00119	False	P09220
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.2.1.14	P09221	YP_500824.1	158	6.99269e-42	46	173	163	5	161	5	162	90.2	96.3	1	1	0.9	F-ATPase	CHEBI:5584;hydron	PF00430	PF00430	False	P09220
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.2.1.14	P00845	YP_500825.1	66	2.57798e-28	73	70	72	1	66	3	68	92.9	90.3	2	2	2.25	F-ATPase	CHEBI:5584;hydron	PF00137	PF00137	False	P09220
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.3.7.2	Q1M606	YP_500790.1	661	0.0	55	657	686	2	653	22	680	99.1	95.9	7	7	5.95	P-ATPase	CHEBI:26216;potassium atom	PF00702,PF00122	PF00702,PF00122	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.3.7.2	Q1M605	YP_500791.1	560	1.29585e-134	41	558	567	1	557	7	561	99.6	97.7	12	12	11.6	P-ATPase	CHEBI:26216;potassium atom	PF03814	PF03814	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.3.7.2	Q1M607	YP_500789.1	190	2.18058e-33	39	186	189	1	182	2	184	97.3	96.3	1	1	1.15	P-ATPase	CHEBI:26216;potassium atom	PF02669	PF02669	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.5.1.1	P0ADZ7	YP_500253.1	82	1.21505e-13	34	86	110	4	85	22	103	94.2	73.6	1	1	0.85	Sec	CHEBI:8526;protein polypeptide chain	PF02699	PF02699	False	P0ADY1,P0AG96,P10408,P76576,P0AG99,P0AGA2,P0AAQ6
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.5.2.1	O32047	YP_500252.2	737	0.0	53	759	737	3	738	2	733	96.8	99.2	12	12	9.8	Sec	CHEBI:8526;protein polypeptide chain	PF02355,PF02355,PF07549,PF07549,PF03176	PF02355,PF02355,PF00873,PF03176,PF07549,PF02355,PF02355,PF00873,PF03176,PF07549	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.5.2.1	P16336	YP_500959.1	429	7.17667e-179	60	430	431	1	427	1	428	99.1	99.1	10	10	9.2	Sec	CHEBI:8526;protein polypeptide chain	PF00344	PF00344	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.5.2.1	O32233	YP_499357.2	75	3.4140000000000003e-31	68	77	76	1	75	1	75	96.1	97.4	2	2	1.9	Sec	CHEBI:8526;protein polypeptide chain	PF03840	PF03840	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.5.2.1	E0TYM9	YP_499089.2	52	1.59712e-15	56	60	59	7	58	6	57	85.0	86.4	1	1	0.9	Sec	CHEBI:8526;protein polypeptide chain	PF00584	PF00584	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.5.10.1	Q9AEU0	YP_501438.1	361	8.791100000000001e-35	27	403	407	12	353	8	361	84.6	86.7	10	10	6.8	Sec	None	PF00344	PF00344	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.7.7.1	Q07727	YP_501311.1	110	5.96663e-15	36	143	358	40	143	247	356	72.0	30.4	1	1	0.0	IVSP	CHEBI:4291;deoxyribonucleic acid	PF05257	PF05257,PF01832	False	Q07710,Q07725,Q07728,Q52273,Q07714,Q07708,Q07709,Q52270,Q07713,Q07712,Q07715,Q07707
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.7.7.1	Q07726	YP_499059.1	122	0.000657522	25	130	426	1	120	181	292	91.5	26.1	1	1	0.95	IVSP	CHEBI:4291;deoxyribonucleic acid	PF04977		False	Q07710,Q07725,Q07728,Q52273,Q07714,Q07708,Q07709,Q52270,Q07713,Q07712,Q07715,Q07707
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.7.13.2	E9RJ10	YP_500358.1	371	2.69796e-17	26	505	485	37	399	78	425	71.7	71.5	1	1	0.0	IVSP	CHEBI:8526;protein polypeptide chain			False	E9RJ18,E9RJ23,E9RJ00,E9RJ13,E9RJ16,E9RJ01,E9RJ02,E9RJ11,E9RJ17,E9RJ19,E9RJ12
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.7.14.1	Q8L1D1	YP_501337.1	187	3.15641e-18	31	255	369	92	254	191	368	63.5	48.0	1	1	0.0	IVSP	CHEBI:4291;deoxyribonucleic acid		PF13702,PF05257,PF01464	False	Q52002,Q52003,Q52005,Q52006,Q52001,Q7BVV5,Q8L1D0,Q9AL11,Q9AL12,Q8L1C9,Q8L1C8,Q52004,Q8L1C7
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.7.14.1	Q8L1D1	YP_501032.1	195	8.87074e-17	31	267	369	79	260	181	362	67.8	49.1	1	1	0.0	IVSP	CHEBI:4291;deoxyribonucleic acid	PF05257	PF13702,PF05257,PF01464	False	Q52002,Q52003,Q52005,Q52006,Q52001,Q7BVV5,Q8L1D0,Q9AL11,Q9AL12,Q8L1C9,Q8L1C8,Q52004,Q8L1C7
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.7.14.1	Q8L1C6	YP_501262.1	135	2.02183e-15	36	990	282	825	955	63	196	13.1	47.2	1	2	0.0	IVSP	CHEBI:4291;deoxyribonucleic acid	PF10425,PF02986,PF02986,PF02986,PF17961,PF00746	PF00746	False	Q52002,Q52003,Q52005,Q52006,Q52001,Q7BVV5,Q8L1D0,Q9AL11,Q9AL12,Q8L1C9,Q8L1C8,Q52004,Q8L1C7
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.7.14.1	Q8L1C6	YP_501261.1	126	2.39463e-11	34	917	282	766	889	63	185	13.4	43.3	1	2	0.0	IVSP	CHEBI:4291;deoxyribonucleic acid	PF10425,PF02986,PF02986,PF02986,PF17961,PF00746	PF00746	False	Q52002,Q52003,Q52005,Q52006,Q52001,Q7BVV5,Q8L1D0,Q9AL11,Q9AL12,Q8L1C9,Q8L1C8,Q52004,Q8L1C7
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.7.14.2	Q15HU4	YP_500895.1	143	5.53053e-15	36	171	164	1	137	1	136	79.5	82.3	4	4	3.2	IVSP	CHEBI:4291;deoxyribonucleic acid	PF04307	PF04307	False	Q2L5Y2,Q15HV0,Q15HV3,Q15HU9,Q15HV1,Q15HU7,Q15HU6,Q15HU5,Q15HV4,Q15HU3
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.7.17.1	Q99WU3	YP_498852.1	1009	0.0	100	1009	1009	1	1009	1	1009	99.9	99.9	6	6	6.25	IVSP	CHEBI:36080;protein, CHEBI:36080;protein			False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.7.17.1	Q932J9	YP_498856.1	1479	0.0	100	1479	1479	1	1479	1	1479	99.9	99.9	2	2	1.8	IVSP	CHEBI:36080;protein, CHEBI:36080;protein	PF01580,PF01580,PF12538	PF01580,PF01580,PF12538	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.7.17.1	Q99WU0	YP_498855.1	444	0.0	100	444	444	1	444	1	444	99.8	99.8	1	1	1.2	IVSP	CHEBI:36080;protein, CHEBI:36080;protein	PF10140	PF10140	False	NA
